season,week,name,partner,industry,age,p,rj,q,fr,n,placement,z_judge,z_fan
17,5,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Entertainer,39.0,0.11063829787234042,6,0.11124277089589825,3,9,6,-0.059976014390406784,0.7745966692414834
17,5,Leah Remini,Tony Dovolani,Entertainer,43.0,0.09361702127659574,9,0.12221563637700586,1,9,5,-2.2191125324450476,1.5491933384829668
17,5,Corbin Bleu,Karina Smirnoff,Entertainer,24.0,0.11914893617021277,1,0.11124223972708913,6,9,2,1.0195922446369152,-0.3872983346207417
17,5,Amber Riley,Derek Hough,Entertainer,27.0,0.11063829787234042,7,0.11124224064082915,5,9,1,-0.059976014390406784,-0.0
17,5,Bill Engvall,Emma Slater,Entertainer,56.0,0.10212765957446808,8,0.1137049980791335,2,9,4,-1.139544273417727,1.161895003862225
17,5,Christina Milian,Mark Ballas,Musician,31.0,0.11914893617021277,2,0.09668372048338889,9,9,9,1.0195922446369152,-1.5491933384829668
17,5,"Nicole ""Snooki"" Polizzi",Sasha Farber,Entertainer,25.0,0.1148936170212766,4,0.11119309688920509,8,9,8,0.4798081151232543,-1.161895003862225
17,5,Jack Osbourne,Cheryl Burke,Entertainer,27.0,0.1148936170212766,5,0.11124224109602797,4,9,3,0.4798081151232543,0.3872983346207417
17,6,Brant Daugherty,Peta Murgatroyd,Entertainer,28.0,0.13419959895965008,3,0.12476269033144502,7,8,7,0.7970069942366226,-1.091089451179962
17,6,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Entertainer,39.0,0.13852775247706486,2,0.12486865321790097,3,8,6,1.1719764511270159,0.6546536707079772
17,6,Leah Remini,Tony Dovolani,Entertainer,43.0,0.12121210809388085,5,0.12597301065684338,1,8,5,-0.328163907560606,1.5275252316519468
17,6,Corbin Bleu,Karina Smirnoff,Entertainer,24.0,0.11688308877260181,6,0.12486286571643192,5,8,2,-0.7032083733441559,-0.2182178902359924
17,6,Amber Riley,Derek Hough,Entertainer,27.0,0.138528185378997,1,0.12486286707719627,4,8,1,1.1720139555735947,0.2182178902359924
17,6,Bill Engvall,Emma Slater,Entertainer,56.0,0.10389603080876472,8,0.1254802271386599,2,8,4,-1.8283417706948044,1.091089451179962
17,6,"Nicole ""Snooki"" Polizzi",Sasha Farber,Entertainer,25.0,0.12987057963837106,4,0.12432682176917978,8,8,8,0.4219625284530739,-1.5275252316519468
17,6,Jack Osbourne,Cheryl Burke,Entertainer,27.0,0.11688265587066969,7,0.12486286409234285,6,8,3,-0.7032458777907337,-0.6546536707079772
17,7,Brant Daugherty,Peta Murgatroyd,Entertainer,28.0,0.12866817155756208,3,0.12431360193683062,7,8,7,0.549841414769158,-1.091089451179962
17,7,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Entertainer,39.0,0.12189616252821671,5,0.125364774625242,3,8,6,-0.4652504278815945,0.6546536707079772
17,7,Leah Remini,Tony Dovolani,Entertainer,43.0,0.11963882618510158,7,0.12540589202932928,2,8,5,-0.8036143754318467,1.091089451179962
17,7,Corbin Bleu,Karina Smirnoff,Entertainer,24.0,0.13318284424379231,1,0.12530737709907344,4,8,2,1.2265693098696584,0.2182178902359924
17,7,Amber Riley,Derek Hough,Entertainer,27.0,0.13318284424379231,2,0.1253073770980208,5,8,1,1.2265693098696584,-0.2182178902359924
17,7,Bill Engvall,Emma Slater,Entertainer,56.0,0.11286681715575621,8,0.12901147358395676,1,8,4,-1.8187062180825992,1.5275252316519468
17,7,"Nicole ""Snooki"" Polizzi",Sasha Farber,Entertainer,25.0,0.12189616252821671,6,0.11998212721149629,8,8,8,-0.4652504278815945,-1.5275252316519468
17,7,Jack Osbourne,Cheryl Burke,Entertainer,27.0,0.12866817155756208,4,0.12530737641605072,6,8,3,0.549841414769158,-0.6546536707079772
17,8,Brant Daugherty,Peta Murgatroyd,Entertainer,28.0,0.140625,5,0.13352668132575213,7,7,7,-0.20134681656420658,-1.5
17,8,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Entertainer,39.0,0.13020833333333334,6,0.1439433489924188,2,7,6,-1.14096529386384,1.0
17,8,Leah Remini,Tony Dovolani,Entertainer,43.0,0.14583333333333334,3,0.14324914069734954,6,7,5,0.2684624220856113,-1.0
17,8,Corbin Bleu,Karina Smirnoff,Entertainer,24.0,0.15625,1,0.1433763837261503,3,7,2,1.2080808993852445,0.5
17,8,Amber Riley,Derek Hough,Entertainer,27.0,0.14583333333333334,4,0.14337638206749742,4,7,1,0.2684624220856113,-0.0
17,8,Bill Engvall,Emma Slater,Entertainer,56.0,0.125,7,0.14915168232575216,1,7,4,-1.6107745325136578,1.5
17,8,Jack Osbourne,Cheryl Burke,Entertainer,27.0,0.15625,2,0.14337638086507976,5,7,3,1.2080808993852445,-0.5
17,9,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Entertainer,39.0,0.17777777777777778,2,0.14345967494836917,6,6,6,0.6788335930269985,-1.4638501094227998
17,9,Leah Remini,Tony Dovolani,Entertainer,43.0,0.17142857142857143,3,0.1662284079146252,5,6,5,0.29092868272585676,-0.8783100656536799
17,9,Corbin Bleu,Karina Smirnoff,Entertainer,24.0,0.18412698412698414,1,0.16746926733010076,2,6,2,1.0667385033281405,0.8783100656536799
17,9,Amber Riley,Derek Hough,Entertainer,27.0,0.1619047619047619,5,0.16746926579720547,3,6,1,-0.2909286827258551,0.29277002188455997
17,9,Bill Engvall,Emma Slater,Entertainer,56.0,0.13333333333333333,6,0.18790412039281368,1,6,4,-2.0365007790809924,1.4638501094227998
17,9,Jack Osbourne,Cheryl Burke,Entertainer,27.0,0.17142857142857143,4,0.16746926361688572,4,6,3,0.29092868272585676,-0.29277002188455997
17,10,Leah Remini,Tony Dovolani,Entertainer,43.0,0.18571428571428572,4,0.19126794287559415,5,5,5,-0.7340252743933798,-1.414213562373095
17,10,Corbin Bleu,Karina Smirnoff,Entertainer,24.0,0.21428571428571427,2,0.20105946717752846,2,5,2,0.7340252743933784,0.7071067811865475
17,10,Amber Riley,Derek Hough,Entertainer,27.0,0.2257142857142857,1,0.20105946622208412,3,5,1,1.321245493908082,-0.0
17,10,Bill Engvall,Emma Slater,Entertainer,56.0,0.17142857142857143,5,0.20555365816130844,1,5,4,-1.4680505487867597,1.414213562373095
17,10,Jack Osbourne,Cheryl Burke,Entertainer,27.0,0.20285714285714285,3,0.20105946556348483,4,5,3,0.14680505487867482,-0.7071067811865475
17,11,Corbin Bleu,Karina Smirnoff,Entertainer,24.0,0.25909655421775135,2,0.24977512798038595,4,4,2,0.48332097295051135,-1.3416407864998738
17,11,Amber Riley,Derek Hough,Entertainer,27.0,0.27365383574062396,1,0.24977512914662417,3,4,1,1.2567830225054157,-0.4472135954999579
17,11,Bill Engvall,Emma Slater,Entertainer,56.0,0.22270771724567986,4,0.2506746127802893,1,4,4,-1.450102130883488,1.3416407864998738
17,11,Jack Osbourne,Cheryl Burke,Entertainer,27.0,0.24454189279594477,3,0.2497751300927007,2,4,3,-0.2900018645724361,0.4472135954999579
18,1,Danica McKellar,Valentin Chmerkovskiy,Entertainer,39.0,0.09716599190283401,3,0.09099123291291963,9,11,6,0.6274814499467275,-0.9734171683335759
18,1,James Maslow,Peta Murgatroyd,Entertainer,23.0,0.08502024291497975,7,0.09099153940718038,5,11,4,-0.5905707764204501,0.28629916715693415
18,1,Candace Cameron Bure,Mark Ballas,Entertainer,37.0,0.10121457489878542,2,0.0909918389046428,3,11,3,1.0334988587357863,0.9161573349021892
18,1,Sean Avery,Karina Smirnoff,Athlete,33.0,0.08097165991902834,10,0.09090784003819838,10,11,11,-0.9965881852095089,-1.2883462522062035
18,1,Diana Nyad,Henry Byalikov,Athlete,64.0,0.0728744939271255,11,0.090166914420719,11,11,12,-1.8086230027876278,-1.603275336078831
18,1,Charlie White,Sharna Burgess,Athlete,26.0,0.10931174089068826,1,0.09099167361114263,4,11,5,1.8455336763139052,0.6012282510295617
18,1,Amy Purdy,Derek Hough,Athlete,34.0,0.09716599190283401,4,0.0909915386908178,7,11,2,0.6274814499467275,-0.3435590005883209
18,1,Meryl Davis,Maksim Chmerkoskiy,Athlete,27.0,0.09716599190283401,5,0.09099153940717883,5,11,1,0.6274814499467275,0.28629916715693415
18,1,Drew Carey,Cheryl Burke,Entertainer,55.0,0.08502024291497975,8,0.09099238073443328,1,11,8,-0.5905707764204501,1.5460155026474443
18,1,Cody Simpson,Witney Carson,Musician,17.0,0.08906882591093117,6,0.09099203202505772,2,11,9,-0.18455336763139135,1.2310864187748167
18,1,NeNe Leakes,Tony Dovolani,Entertainer,46.0,0.08502024291497975,9,0.09099146984770959,8,11,7,-0.5905707764204501,-0.6584880844609484
18,2,Danica McKellar,Valentin Chmerkovskiy,Entertainer,39.0,0.10480349344978165,4,0.10010084972938312,3,10,6,0.6257681363874287,0.846414739030318
18,2,James Maslow,Peta Murgatroyd,Entertainer,23.0,0.1091703056768559,1,0.10010076866763343,6,10,4,1.1946482603760045,-0.21160368475757937
18,2,Candace Cameron Bure,Mark Ballas,Entertainer,37.0,0.09170305676855896,7,0.10010016431529997,8,10,3,-1.0808722355782932,-0.9169493006161776
18,2,Sean Avery,Karina Smirnoff,Athlete,33.0,0.09170305676855896,8,0.09909582572720234,10,10,11,-1.0808722355782932,-1.622294916474776
18,2,Charlie White,Sharna Burgess,Athlete,26.0,0.1091703056768559,2,0.10010079666859167,4,10,5,1.1946482603760045,0.49374193110101894
18,2,Amy Purdy,Derek Hough,Athlete,34.0,0.10480349344978165,5,0.10010077671341229,5,10,2,0.6257681363874287,0.1410691231717198
18,2,Meryl Davis,Maksim Chmerkoskiy,Athlete,27.0,0.1091703056768559,3,0.10010076866763368,6,10,1,1.1946482603760045,-0.21160368475757937
18,2,Drew Carey,Cheryl Burke,Entertainer,55.0,0.09170305676855896,9,0.10010600712081279,1,10,8,-1.0808722355782932,1.5517603548889165
18,2,Cody Simpson,Witney Carson,Musician,17.0,0.09606986899563319,6,0.10009283168588597,9,10,9,-0.5119921115897192,-1.2696221085454769
18,2,NeNe Leakes,Tony Dovolani,Entertainer,46.0,0.09170305676855896,10,0.10010121070414474,2,10,7,-1.0808722355782932,1.1990875469596172
18,3,Danica McKellar,Valentin Chmerkovskiy,Entertainer,39.0,0.1157556270096463,2,0.11111212332615308,7,9,6,0.5246373029763204,-0.7986295682474771
18,3,James Maslow,Peta Murgatroyd,Entertainer,23.0,0.1157556270096463,3,0.11111235924318871,3,9,4,0.5246373029763204,0.7145632979056377
18,3,Candace Cameron Bure,Mark Ballas,Entertainer,37.0,0.10289389067524116,7,0.11111304616324635,2,9,3,-0.9282044591119505,1.0928615144439164
18,3,Charlie White,Sharna Burgess,Athlete,26.0,0.1157556270096463,4,0.1111123423805407,6,9,5,0.5246373029763204,-0.4203313517091984
18,3,Amy Purdy,Derek Hough,Athlete,34.0,0.1157556270096463,5,0.111112344800224,5,9,2,0.5246373029763204,-0.04203313517091971
18,3,Meryl Davis,Maksim Chmerkoskiy,Athlete,27.0,0.12540192926045016,1,0.11111235924318928,3,9,1,1.614268624542524,0.7145632979056377
18,3,Drew Carey,Cheryl Burke,Entertainer,55.0,0.09646302250803858,9,0.11118524811848036,1,9,8,-1.6546253401560866,1.471159730982195
18,3,Cody Simpson,Witney Carson,Musician,17.0,0.11254019292604502,6,0.11102811192143838,9,9,9,0.16142686245425303,-1.5552260013240344
18,3,NeNe Leakes,Tony Dovolani,Entertainer,46.0,0.09967845659163987,8,0.1111120648035391,8,9,7,-1.2914148996340178,-1.1769277847857558
18,4,Danica McKellar,Valentin Chmerkovskiy,Entertainer,39.0,0.10774410774410774,6,0.1111271176006974,7,9,6,-0.35355339059327345,-0.7986295682474771
18,4,James Maslow,Peta Murgatroyd,Entertainer,23.0,0.11784511784511785,2,0.11112767677556641,3,9,4,0.7071067811865483,0.7145632979056377
18,4,Candace Cameron Bure,Mark Ballas,Entertainer,37.0,0.09427609427609428,9,0.11112781494102096,2,9,3,-1.7677669529663673,1.0928615144439164
18,4,Charlie White,Sharna Burgess,Athlete,26.0,0.1111111111111111,4,0.11112727660652186,6,9,5,0.0,-0.4203313517091984
18,4,Amy Purdy,Derek Hough,Athlete,34.0,0.11447811447811448,3,0.11112761898023026,5,9,2,0.3535533905932749,-0.04203313517091971
18,4,Meryl Davis,Maksim Chmerkoskiy,Athlete,27.0,0.13131313131313133,1,0.11112767677556554,3,9,1,2.1213203435596437,0.7145632979056377
18,4,Drew Carey,Cheryl Burke,Entertainer,55.0,0.1111111111111111,5,0.11190831984828314,1,9,8,0.0,1.471159730982195
18,4,Cody Simpson,Witney Carson,Musician,17.0,0.10437710437710437,8,0.11020161533073577,9,9,9,-0.7071067811865469,-1.5552260013240344
18,4,NeNe Leakes,Tony Dovolani,Entertainer,46.0,0.10774410774410774,7,0.11112488314137867,8,9,7,-0.35355339059327345,-1.1769277847857558
18,5,Danica McKellar,Valentin Chmerkovskiy,Entertainer,39.0,0.12111801242236025,2,0.11128949942538353,7,9,6,0.9888917922321877,-0.7986295682474771
18,5,James Maslow,Peta Murgatroyd,Entertainer,23.0,0.12422360248447205,1,0.11129850182551912,3,9,4,1.2957892449939,0.7145632979056377
18,5,Candace Cameron Bure,Mark Ballas,Entertainer,37.0,0.10869565217391304,7,0.11129872540149342,2,9,3,-0.2386980188146654,1.0928615144439164
18,5,Charlie White,Sharna Burgess,Athlete,26.0,0.11490683229813664,3,0.11129629759094221,6,9,5,0.3750968867087605,-0.4203313517091984
18,5,Amy Purdy,Derek Hough,Athlete,34.0,0.11490683229813664,4,0.11129759894910415,5,9,2,0.3750968867087605,-0.04203313517091971
18,5,Meryl Davis,Maksim Chmerkoskiy,Athlete,27.0,0.11180124223602485,5,0.1112985018255199,3,9,1,0.06819943394704824,0.7145632979056377
18,5,Drew Carey,Cheryl Burke,Entertainer,55.0,0.08695652173913043,9,0.11979272205506289,1,9,8,-2.386980188146657,1.471159730982195
18,5,Cody Simpson,Witney Carson,Musician,17.0,0.10559006211180125,8,0.10115918068239209,9,9,9,-0.5455954715763777,-1.5552260013240344
18,5,NeNe Leakes,Tony Dovolani,Entertainer,46.0,0.11180124223602485,6,0.11126897224458263,8,9,7,0.06819943394704824,-1.1769277847857558
18,6,Danica McKellar,Valentin Chmerkovskiy,Entertainer,39.0,0.1276595744680851,3,0.12509209495390236,6,8,6,0.27975144247209305,-0.6785944762634447
18,6,James Maslow,Peta Murgatroyd,Entertainer,23.0,0.12411347517730496,5,0.12519254695167795,2,8,4,-0.0932504808240315,0.991791926846573
18,6,Candace Cameron Bure,Mark Ballas,Entertainer,37.0,0.11347517730496454,7,0.12519299580177404,1,8,3,-1.212256250712408,1.4093885276240774
18,6,Charlie White,Sharna Burgess,Athlete,26.0,0.1276595744680851,4,0.12517005612455231,5,8,5,0.27975144247209305,-0.2609978754859403
18,6,Amy Purdy,Derek Hough,Athlete,34.0,0.1347517730496454,2,0.12518191280976967,4,8,2,1.025755289064345,0.15659872529156416
18,6,Meryl Davis,Maksim Chmerkoskiy,Athlete,27.0,0.14184397163120568,1,0.12519254695167756,2,8,1,1.771759135656597,0.991791926846573
18,6,Drew Carey,Cheryl Burke,Entertainer,55.0,0.11347517730496454,8,0.124104398366771,8,8,8,-1.212256250712408,-1.5137876778184536
18,6,NeNe Leakes,Tony Dovolani,Entertainer,46.0,0.11702127659574468,6,0.12487344803987509,7,8,7,-0.839254327416282,-1.096191077040949
18,7,Danica McKellar,Valentin Chmerkovskiy,Entertainer,39.0,0.1422924901185771,4,0.1425030985207518,6,7,6,-0.07993607669774044,-0.9890707100936804
18,7,James Maslow,Peta Murgatroyd,Entertainer,23.0,0.1383399209486166,6,0.14349832949408659,1,7,4,-0.6394886135819432,1.318760946791574
18,7,Candace Cameron Bure,Mark Ballas,Entertainer,37.0,0.14624505928853754,3,0.1434983195229236,3,7,3,0.4796164601864584,0.39562828403747224
18,7,Charlie White,Sharna Burgess,Athlete,26.0,0.14031620553359683,5,0.14327417955758295,5,7,5,-0.3597123451398438,-0.5275043787166296
18,7,Amy Purdy,Derek Hough,Athlete,34.0,0.1482213438735178,2,0.14339194170599495,4,7,2,0.7593927286285618,-0.06593804733957867
18,7,Meryl Davis,Maksim Chmerkoskiy,Athlete,27.0,0.1541501976284585,1,0.14349832949408656,1,7,1,1.598721533954864,1.318760946791574
18,7,NeNe Leakes,Tony Dovolani,Entertainer,46.0,0.13043478260869565,7,0.14033580170457358,7,7,7,-1.758593687350349,-1.4506370414707312
18,8,Danica McKellar,Valentin Chmerkovskiy,Entertainer,39.0,0.168141592920354,3,0.1597813880411176,6,6,6,0.1856953381770545,-1.4411533842457842
18,8,James Maslow,Peta Murgatroyd,Entertainer,23.0,0.1592920353982301,4,0.1686309465632415,1,6,4,-0.9284766908852585,0.9607689228305228
18,8,Candace Cameron Bure,Mark Ballas,Entertainer,37.0,0.1592920353982301,5,0.1686309465632415,1,6,3,-0.9284766908852585,0.9607689228305228
18,8,Charlie White,Sharna Burgess,Athlete,26.0,0.17699115044247787,1,0.16663760320094018,5,6,5,1.299867367239364,-0.9607689228305228
18,8,Amy Purdy,Derek Hough,Athlete,34.0,0.17699115044247787,2,0.1676881690682177,4,6,2,1.299867367239364,-0.4803844614152614
18,8,Meryl Davis,Maksim Chmerkoskiy,Athlete,27.0,0.1592920353982301,6,0.1686309465632415,1,6,1,-0.9284766908852585,0.9607689228305228
18,9,James Maslow,Peta Murgatroyd,Entertainer,23.0,0.19895287958115182,3,0.19983535771916938,4,5,4,-0.1507556722888852,-0.7071067811865475
18,9,Candace Cameron Bure,Mark Ballas,Entertainer,37.0,0.18848167539267016,5,0.20372088941687744,1,5,3,-1.6583123951777015,1.414213562373095
18,9,Charlie White,Sharna Burgess,Athlete,26.0,0.19895287958115182,4,0.1932496842283958,5,5,5,-0.1507556722888852,-1.414213562373095
18,9,Amy Purdy,Derek Hough,Athlete,34.0,0.20418848167539266,2,0.20152556455208553,3,5,2,0.6030226891555248,-0.0
18,9,Meryl Davis,Maksim Chmerkoskiy,Athlete,27.0,0.2094240837696335,1,0.20166850408347192,2,5,1,1.3568010505999348,0.7071067811865475
18,10,James Maslow,Peta Murgatroyd,Entertainer,23.0,0.2529075649013137,3,0.23707237977412762,4,4,4,0.2108508346228725,-1.3416407864998738
18,10,Candace Cameron Bure,Mark Ballas,Entertainer,37.0,0.22674296916969572,4,0.2632369765057456,1,4,3,-1.6865537065755185,1.3416407864998738
18,10,Amy Purdy,Derek Hough,Athlete,34.0,0.2587209505138384,2,0.24982901918891928,3,4,2,0.6324260186648868,-0.4472135954999579
18,10,Meryl Davis,Maksim Chmerkoskiy,Athlete,27.0,0.2616285154151521,1,0.24986162453120755,2,4,1,0.8432768532877553,0.4472135954999579
19,1,Antonio Sabato Jr.,Cheryl Burke,Entertainer,42.0,0.06720430107526881,10,0.07697045354681865,4,13,8,-0.8067555075905569,0.6822422923379534
19,1,Jonathan Bennett,Allison Holker,Entertainer,33.0,0.08064516129032258,6,0.07697273473558404,3,13,9,0.3089701943963827,0.959403223600247
19,1,Lea Thompson,Artem Chigvintsev,Entertainer,53.0,0.08602150537634409,3,0.0769704057200382,6,13,6,0.7552604751911592,0.1279204298133663
19,1,Janel Parrish,Valentin Chmerkovskiy,Entertainer,25.0,0.07795698924731183,7,0.076970400615191,7,13,3,0.085825053998995,-0.14924050144892728
19,1,Alfonso Ribeiro,Witney Carson,Entertainer,42.0,0.0967741935483871,1,0.07697040061520138,7,13,1,1.64784103678071,-0.14924050144892728
19,1,Lolo Jones,Keo Motsepe,Athlete,32.0,0.05913978494623656,12,0.07399576558164664,13,13,13,-1.47619092878272,-1.8122060890226888
19,1,Randy Couture,Karina Smirnoff,Athlete,51.0,0.08333333333333333,5,0.07696650706330385,11,13,11,0.5321153347937704,-1.2578842264981016
19,1,Tommy Chong,Peta Murgatroyd,Entertainer,76.0,0.07258064516129033,9,0.07697045354682225,4,13,5,-0.36046522679578036,0.6822422923379534
19,1,Betsey Johnson,Tony Dovolani,Model,72.0,0.053763440860215055,13,0.07937211066766814,1,13,10,-1.922481209577496,1.5137250861248341
19,1,Michael Waltrip,Emma Slater,Athlete,51.0,0.06720430107526881,11,0.07734473925938722,2,13,7,-0.8067555075905569,1.2365641548625406
19,1,Tavis Smiley,Sharna Burgess,Media/Politics,50.0,0.07795698924731183,8,0.07655522741794617,12,13,12,0.085825053998995,-1.5350451577603952
19,1,Bethany Mota,Derek Hough,Media/Politics,18.0,0.08602150537634409,4,0.07697040061519514,7,13,4,0.7552604751911592,-0.14924050144892728
19,1,Sadie Robertson,Mark Ballas,Entertainer,17.0,0.0913978494623656,2,0.07697040061519736,7,13,2,1.2015507559859346,-0.14924050144892728
19,2,Antonio Sabato Jr.,Cheryl Burke,Entertainer,42.0,0.0856353591160221,5,0.0833753177202906,4,12,8,0.27820744203732956,0.5988689905117899
19,2,Jonathan Bennett,Allison Holker,Entertainer,33.0,0.08287292817679558,7,0.08340783929318545,3,12,9,-0.05564148840746557,0.9113223768657672
19,2,Lea Thompson,Artem Chigvintsev,Entertainer,53.0,0.09668508287292818,1,0.08337511274978368,6,12,6,1.6136031638165067,-0.026037782196164684
19,2,Janel Parrish,Valentin Chmerkovskiy,Entertainer,25.0,0.09392265193370165,2,0.08337510820163171,7,12,3,1.2797542333717116,-0.338491168550142
19,2,Alfonso Ribeiro,Witney Carson,Entertainer,42.0,0.08839779005524862,4,0.08337510820162397,7,12,1,0.612056372482123,-0.338491168550142
19,2,Randy Couture,Karina Smirnoff,Athlete,51.0,0.07734806629834254,8,0.08332020126134954,11,12,11,-0.7233393492970541,-1.588304713966051
19,2,Tommy Chong,Peta Murgatroyd,Entertainer,76.0,0.07734806629834254,9,0.08337531772028706,4,12,5,-0.7233393492970541,0.5988689905117899
19,2,Betsey Johnson,Tony Dovolani,Model,72.0,0.07734806629834254,10,0.08349409196905161,2,12,10,-0.7233393492970541,1.2237757632197446
19,2,Michael Waltrip,Emma Slater,Athlete,51.0,0.06629834254143646,12,0.08860070561823205,1,12,7,-2.058735071076231,1.536229149573722
19,2,Tavis Smiley,Sharna Burgess,Media/Politics,50.0,0.07734806629834254,11,0.07755098086132599,12,12,12,-0.7233393492970541,-1.9007581003200285
19,2,Bethany Mota,Derek Hough,Media/Politics,18.0,0.09116022099447514,3,0.08337510820162308,7,12,4,0.9459053029269181,-0.338491168550142
19,2,Sadie Robertson,Mark Ballas,Entertainer,17.0,0.0856353591160221,6,0.08337510820161528,7,12,2,0.27820744203732956,-0.338491168550142
19,3,Antonio Sabato Jr.,Cheryl Burke,Entertainer,42.0,0.0821529745042493,8,0.0909502415040474,3,11,8,-0.7196673863344124,0.7524388042252025
19,3,Jonathan Bennett,Allison Holker,Entertainer,33.0,0.0906515580736544,4,0.0914037884589083,2,11,9,-0.021166687833364936,1.0707782983204803
19,3,Lea Thompson,Artem Chigvintsev,Entertainer,53.0,0.08781869688385269,7,0.09094787906487735,9,11,6,-0.2540002540003815,-1.1575981603464656
19,3,Janel Parrish,Valentin Chmerkovskiy,Entertainer,25.0,0.11331444759206799,1,0.09094789221562344,5,11,3,1.841501841502762,0.11575981603464644
19,3,Alfonso Ribeiro,Witney Carson,Entertainer,42.0,0.0906515580736544,5,0.09094789221563199,5,11,1,-0.021166687833364936,0.11575981603464644
19,3,Randy Couture,Karina Smirnoff,Athlete,51.0,0.07365439093484419,11,0.09018287374909534,11,11,11,-1.418168084835461,-1.7942771485370215
19,3,Tommy Chong,Peta Murgatroyd,Entertainer,76.0,0.09631728045325778,3,0.09095024150404601,3,11,5,0.44450044450066595,0.7524388042252025
19,3,Betsey Johnson,Tony Dovolani,Model,72.0,0.0821529745042493,9,0.09020970444728071,10,11,10,-0.7196673863344124,-1.4759376544417435
19,3,Michael Waltrip,Emma Slater,Athlete,51.0,0.07932011331444759,10,0.09156370240921709,1,11,7,-0.952500952501429,1.3891177924157585
19,3,Bethany Mota,Derek Hough,Media/Politics,18.0,0.11331444759206799,2,0.09094789221563394,5,11,4,1.841501841502762,0.11575981603464644
19,3,Sadie Robertson,Mark Ballas,Entertainer,17.0,0.0906515580736544,6,0.09094789221563838,5,11,2,-0.021166687833364936,0.11575981603464644
19,4,Antonio Sabato Jr.,Cheryl Burke,Entertainer,42.0,0.090625,6,0.100135210378966,3,10,8,-0.5459058939351297,0.6634888026970369
19,4,Jonathan Bennett,Allison Holker,Entertainer,33.0,0.075,10,0.1059846226435327,1,10,9,-1.4557490504936783,1.4006985834715224
19,4,Lea Thompson,Artem Chigvintsev,Entertainer,53.0,0.121875,2,0.10010501207140082,9,10,6,1.2737804191819677,-1.5481405396264196
19,4,Janel Parrish,Valentin Chmerkovskiy,Entertainer,25.0,0.1125,4,0.10010517506002369,5,10,3,0.7278745252468388,-0.07372097807744862
19,4,Alfonso Ribeiro,Witney Carson,Entertainer,42.0,0.125,1,0.10010517506001487,5,10,1,1.4557490504936776,-0.07372097807744862
19,4,Tommy Chong,Peta Murgatroyd,Entertainer,76.0,0.0875,8,0.10013521037896504,3,10,5,-0.7278745252468396,0.6634888026970369
19,4,Betsey Johnson,Tony Dovolani,Model,72.0,0.090625,7,0.09035962164353273,10,10,10,-0.5459058939351297,-1.9167454300136624
19,4,Michael Waltrip,Emma Slater,Athlete,51.0,0.078125,9,0.10285962264353272,2,10,7,-1.2737804191819684,1.0320936930842797
19,4,Bethany Mota,Derek Hough,Media/Politics,18.0,0.103125,5,0.10010517506001475,5,10,4,0.1819686313117091,-0.07372097807744862
19,4,Sadie Robertson,Mark Ballas,Entertainer,17.0,0.115625,3,0.1001051750600167,5,10,2,0.9098431565585486,-0.07372097807744862
19,5,Antonio Sabato Jr.,Cheryl Burke,Entertainer,42.0,0.10606060606060606,6,0.11139872538489416,1,9,8,-0.24525573579398594,1.2526092170929721
19,5,Jonathan Bennett,Allison Holker,Entertainer,33.0,0.09090909090909091,7,0.11068976642800035,9,9,9,-0.9810229431759451,-1.8573171149999241
19,5,Lea Thompson,Artem Chigvintsev,Entertainer,53.0,0.12878787878787878,2,0.11103924069855145,8,9,6,0.8583950752789524,-1.468576323488312
19,5,Janel Parrish,Valentin Chmerkovskiy,Entertainer,25.0,0.125,4,0.11104100771495129,4,9,3,0.6744532734334628,0.08638684255813604
19,5,Alfonso Ribeiro,Witney Carson,Entertainer,42.0,0.12878787878787878,3,0.11104100771494602,4,9,1,0.8583950752789524,0.08638684255813604
19,5,Tommy Chong,Peta Murgatroyd,Entertainer,76.0,0.08712121212121213,8,0.11139872538489431,1,9,5,-1.1649647450214347,1.2526092170929721
19,5,Michael Waltrip,Emma Slater,Athlete,51.0,0.07575757575757576,9,0.11130951124386805,3,9,7,-1.7167901505579042,0.4751276340697481
19,5,Bethany Mota,Derek Hough,Media/Politics,18.0,0.12121212121212122,5,0.11104100771494921,4,9,4,0.4905114715879732,0.08638684255813604
19,5,Sadie Robertson,Mark Ballas,Entertainer,17.0,0.13636363636363635,1,0.11104100771494518,4,9,2,1.2262786789699316,0.08638684255813604
19,6,Antonio Sabato Jr.,Cheryl Burke,Entertainer,42.0,0.09556313993174062,8,0.11520928933717989,1,9,8,-1.3137247390296019,1.2526092170929721
19,6,Jonathan Bennett,Allison Holker,Entertainer,33.0,0.10921501706484642,5,0.10155741120407409,9,9,9,-0.16021033402799972,-1.8573171149999241
19,6,Lea Thompson,Artem Chigvintsev,Entertainer,53.0,0.10921501706484642,6,0.1112886079356896,8,9,6,-0.16021033402799972,-1.468576323488312
19,6,Janel Parrish,Valentin Chmerkovskiy,Entertainer,25.0,0.11262798634812286,4,0.111307682525659,4,9,3,0.1281682672224005,0.08638684255813604
19,6,Alfonso Ribeiro,Witney Carson,Entertainer,42.0,0.13310580204778158,1,0.11130768252565046,4,9,1,1.8584398747248052,0.08638684255813604
